Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
long-pencil-skirt-in-black,,,,,,,,,Italian 46,,Black,,,21197,0.0,shopify,1000000,deny,manual,448.00,,true,true,21197,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-05-14_Ashley_Look6_21194_21922_copy.jpg?v=1703785783,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
double-pocket-blazer-in-black,Double Pocket Blazer in Black,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>This tailored blazer with a slight flair at waist presents a flattering elegance to any form. With structured darts and paneling, this piece elongates the frame. Single button opening. Tailored lapels, sleeves, and collar. Lined throughout. Ter et Bantine. Color Black. 98% Cotton, 2% Elastane. Made in Italy. <em>﻿Ashley </em><em>is wearing an Italian 40.</em></p>
<meta charset=""utf-8"">
<p><a href=""http://babyandco.us/collections/ter-et-bantine""><em><span style=""text-decoration: underline;"">Shop our collection of Ter et Bantine.</span></em></a></p>",Ter et Bantine,,women's coats & jackets,"12/22, arrivals, AW15, blazer, bounty, outerwear, reshoot, Shot 5/14, signature, spring8, ter et bantine, tops, visible, woman",true,Size,Italian 40,Color,Black,,,21190,0.0,shopify,1000000,deny,manual,938.00,,true,true,21190,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-05-14_Ashley_Look4_21190_21880.jpg?v=1703785776,1,"",false,,,apparel & accessories > clothing > outerwear > coats & jackets > blazers,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
double-pocket-blazer-in-black,,,,,,,,,Italian 42,,Black,,,21191,0.0,shopify,1000000,deny,manual,938.00,,true,true,21191,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-05-14_Ashley_Look4_21190_21874.jpg?v=1703785776,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
double-pocket-blazer-in-black,,,,,,,,,Italian 44,,Black,,,21192,0.0,shopify,1000000,deny,manual,938.00,,true,true,21192,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-05-14_Ashley_Look4_21190_21895.jpg?v=1703785776,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
double-pocket-blazer-in-black,,,,,,,,,Italian 46,,Black,,,21193,0.0,shopify,1000000,deny,manual,938.00,,true,true,21193,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-05-14_Ashley_Look4_21190_21888_copy.jpg?v=1703785776,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
double-pocket-blazer-in-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-05-14_Ashley_Look4_21190_21888.jpg?v=1703785776,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
double-pocket-blazer-in-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-05-14_Ashley_Look4_21190_21891.jpg?v=1703785776,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
neoprene-flower-coat-in-black,Neoprene Flower Coat in Black,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>Emerging apparel textile neoprene is uniquely ideal for spring. Excellent insulator for cooler weather while roomy for layering. Floral appliqué. Fully finished. Thigh Length. 3/4"" length raglan sleeves. Single snap button front closure. Ter et Bantine. Color Black. 90% Polyester, 10% Elastane. Made in Italy. <em>Lana is wearing an Italian 38.</em></p>
<meta charset=""utf-8"">
<p><a href=""http://babyandco.us/collections/ter-et-bantine""><em><span style=""text-decoration: underline;"">Shop our collection of Ter et Bantine.</span></em></a></p>",Ter et Bantine,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,women's coats & jackets,"12/22, bounty, jacket, outerwear, SALE, shoot, spring4, ss15, ter et bantine, visible, woman, women's",true,Size,Italian 38,Color,Black,,,21186,0.0,shopify,1000000,deny,manual,1048.60,,true,true,21186,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look14_21186_0493-Edit.jpg?v=1703785767,1,"",false,,,apparel & accessories > clothing > outerwear > coats & jackets,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
neoprene-flower-coat-in-black,,,,,,,,,Italian 40,,Black,,,21187,0.0,shopify,1000000,deny,manual,1048.60,,true,true,21187,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look14_21186_0483.jpg?v=1703785767,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
neoprene-flower-coat-in-black,,,,,,,,,Italian 42,,Black,,,21188,0.0,shopify,1000000,deny,manual,1048.60,,true,true,21188,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look14_21186_0491.jpg?v=1703785767,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
neoprene-flower-coat-in-black,,,,,,,,,Italian 44,,Black,,,21189,0.0,shopify,1000000,deny,manual,1048.60,,true,true,21189,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look14_21186_0496-Edit.jpg?v=1703785767,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
neoprene-flower-coat-in-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look14_21186_0497.jpg?v=1703785767,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
zip-back-circle-blouse-in-black,Zip Back Circle Blouse in Black,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>This sleeveless blouse takes knitted patterning to another level. The irregular circles resemble the elegance of peacock feathers in heathered black. Zip closure at center back. Front side darts. Ter et Bantine. Color Black. 80% Cotton, 11% Linen, 8% Polyamide, 1% Elastane. Made in Italy. <em>Lana is wearing a size 40.</em></p>
<meta charset=""utf-8"">
<p><a href=""http://babyandco.us/collections/ter-et-bantine""><em><span style=""text-decoration: underline;"">Shop our collection of Ter et Bantine.</span></em></a></p>",Ter et Bantine,,women's tops,"12/22, black, bounty, knitwear, reshoot, SALE, spring4, ss15, ter et bantine, top, tops, visible, woman",true,Size,40,Color,Black,,,21182,0.0,shopify,0,deny,manual,369.60,,true,true,21182,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look1_21182_0058.jpg?v=1703785760,1,"",false,,,,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
zip-back-circle-blouse-in-black,,,,,,,,,42,,Black,,,21183,0.0,shopify,1,deny,manual,369.60,,true,true,21183,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look1_21182_0051_copy.jpg?v=1703785760,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
zip-back-circle-blouse-in-black,,,,,,,,,44,,Black,,,21184,0.0,shopify,2,deny,manual,369.60,,true,true,21184,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look1_21182_0051.jpg?v=1703785760,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
zip-back-circle-blouse-in-black,,,,,,,,,46,,Black,,,21185,0.0,shopify,1,deny,manual,369.60,,true,true,21185,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look1_21182_0055.jpg?v=1703785760,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
triangle-sleeveless-dress-in-multi,Triangle Sleeveless Dress in Multi,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>Triangular pattering of bubbled shapes presents excellence in texture. This sleeveless piece incorporates our spring <span>palette</span> for an exclusive look. Zip closure at center back. Ter et Bantine. Color Multi. 60% Polyester, 21% Cotton, 8% Acrylic, 7% Silk, 4% Polyamide, 100% Cotton, 100% Cotton. Made in Italy. <em>﻿Lana is wearing an Italian 40.</em></p>
<meta charset=""utf-8"">
<p><a href=""http://babyandco.us/collections/ter-et-bantine""><em><span style=""text-decoration: underline;"">Shop our collection of Ter et Bantine.</span></em></a></p>",Ter et Bantine,Apparel & Accessories > Clothing > Dresses,women's dresses,"12/22, blue, bounty, dress, dresses, embroidered, embroidery, lime, SALE, ss15, ter et bantine, visible, woman, yellow",true,Size,Italian 40,Color,Multi,,,21178,0.0,shopify,0,deny,manual,684.60,,true,true,21178,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look21_21178_0738.jpg?v=1703785753,1,"",false,,,apparel & accessories > clothing > dresses,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
triangle-sleeveless-dress-in-multi,,,,,,,,,Italian 42,,Multi,,,21179,0.0,shopify,1,deny,manual,684.60,,true,true,21179,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look21_21178_0726.jpg?v=1703785753,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
triangle-sleeveless-dress-in-multi,,,,,,,,,Italian 44,,Multi,,,21180,0.0,shopify,0,deny,manual,684.60,,true,true,21180,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look21_21178_0733.jpg?v=1703785753,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
triangle-sleeveless-dress-in-multi,,,,,,,,,Italian 46,,Multi,,,21181,0.0,shopify,1,deny,manual,684.60,,true,true,21181,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look21_21178_0752.jpg?v=1703785753,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
balloon-cotton-dress-in-yellow,Balloon Cotton Dress in Yellow,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>Billowing skirts in the spring breeze take us out of the winter lull to sunnier days. Full skirt with a statement silhouette, tailored collar, and V-neckline. Ter et Bantine. Color Yellow. 100% Cotton. Made in Italy. <em>﻿Lana is wearing an Italian 42.</em></p>
<p><a href=""http://babyandco.us/products/balloon-cotton-dress-in-black""><em>Also available in Black.</em></a></p>
<meta charset=""utf-8"">
<p><a href=""http://babyandco.us/collections/ter-et-bantine""><em><span style=""text-decoration: underline;"">Shop our collection of Ter et Bantine.</span></em></a></p>",Ter et Bantine,Apparel & Accessories > Clothing > Dresses,women's dresses,"12/22, bounty, dress, dresses, Minimal, Minimalism, reshoot, SALE, sping6, spring6, ss15, ter et bantine, visible, woman",true,Size,Italian 42,Color,Yellow,,,21168,0.0,shopify,1000000,deny,manual,418.60,,true,true,21168,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look19_21168_0708.jpg?v=1703785746,1,"",false,,,apparel & accessories > clothing > dresses,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
balloon-cotton-dress-in-yellow,,,,,,,,,Italian 44,,Yellow,,,21169,0.0,shopify,1000000,deny,manual,418.60,,true,true,21169,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look19_21168_0704.jpg?v=1703785746,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
balloon-cotton-dress-in-yellow,,,,,,,,,Italian 46,,Yellow,,,21170,0.0,shopify,1000000,deny,manual,418.60,,true,true,21170,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look20_21168_0696.jpg?v=1703785746,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
balloon-cotton-dress-in-yellow,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look20_21168_0697.jpg?v=1703785746,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
balloon-cotton-dress-in-yellow,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look19_21168_0713.jpg?v=1703785746,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
balloon-cotton-dress-in-yellow,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look19_21168_0718.jpg?v=1703785746,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
neoprene-flower-dress-in-black,Neoprene Flower Dress in Black,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>Emerging apparel textile neoprene is uniquely ideal for spring. Comfort in the material, neoprene offers flattering stretch for shapely fit. This sleeveless piece incorporates contrast trimming and floral appliqué. Zip closure at center back. Ter et Bantine. Color Black. 90% Polyester, 10% Elastane. Made in Italy. <em>Ashley is wearing an Italian 40.</em></p>
<meta charset=""utf-8"">
<p><a href=""http://babyandco.us/collections/ter-et-bantine""><em><span style=""text-decoration: underline;"">Shop our collection of Ter et Bantine.</span></em></a></p>",Ter et Bantine,Apparel & Accessories > Clothing > Dresses,women's dresses,"12/22, bounty, dress, dresses, reshoot, SALE, spring4, ss15, ter et bantine, visible, woman",true,Size,Italian 40,Color,Black,,,21160,0.0,shopify,1000000,deny,manual,593.60,,true,true,21160,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-11-Ashley_Look4_21160_23446.jpg?v=1703785737,1,"",false,,,apparel & accessories > clothing > dresses,female,adult,,,true,,,,,,,lb,,,true,,,true,,,active
neoprene-flower-dress-in-black,,,,,,,,,Italian 42,,Black,,,21161,0.0,shopify,1000000,deny,manual,593.60,,true,true,21161,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-11-Ashley_Look4_21160_23453.jpg?v=1703785737,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
neoprene-flower-dress-in-black,,,,,,,,,Italian 44,,Black,,,21162,0.0,shopify,1000000,deny,manual,593.60,,true,true,21162,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-11-Ashley_Look4_21160_23458.jpg?v=1703785737,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
neoprene-flower-dress-in-black,,,,,,,,,Italian 46,,Black,,,21163,0.0,shopify,1000000,deny,manual,593.60,,true,true,21163,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/01052015_Lana_Look18_21174_0624.jpg?v=1703785737,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
poldo-jacket-in-congo,Poldo Jacket,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p><span>The Poldo Jacket is fantastically durable, yet lightweight. Button placket closure at front. Two exterior button pocket at front. Labo.Art. </span>Color Congo. 77% Cotton, 23% Linen. Made in Italy. <em>Ashley is wearing a Size 1.</em></p>
<p><em>Also available in<a href=""http://babyandco.us/products/poldo-jacket-in-atlantic""> Atlantic. </a></em></p>
<p><a href=""http://babyandco.us/collections/labo-art""><span style=""text-decoration: underline;""><em>Shop our collection of Labo.Art.</em></span></a></p>",Labo.Art,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,women's coats & jackets,"02/18, 2/23 shoot, jackets, labo art, outerwear, publish, recrop, SALE, salefave3, salefavorite, SS15, visible, WEEK09, woman, womens",true,Size,1,Color,Congo,,,20980,0.0,shopify,0,deny,manual,100000.00,,true,true,20980,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_24-601.jpg?v=1703785731,1,"",false,,,apparel & accessories > clothing > outerwear > coats & jackets,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
poldo-jacket-in-congo,,,,,,,,,2,,Congo,,,20981,0.0,shopify,1,deny,manual,100000.00,,true,true,20981,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_24-596.jpg?v=1703785731,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
poldo-jacket-in-congo,,,,,,,,,3,,Congo,,,20982,0.0,shopify,1,deny,manual,100000.00,,true,true,20982,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_24-604.jpg?v=1703785731,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
poldo-jacket-in-congo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_24-611.jpg?v=1703785731,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
poldo-jacket-in-congo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_24-612.jpg?v=1703785731,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
varazze-trouser-in-smoke,Varazze Trouser,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p><span>The Varazze Trouser offers a wide fit with a tapered leg. Elastic waistband for ease. Side angled pockets. One exterior pocket at right back. Labo.Art. </span>Color Smoke. 55% Cotton, 45% Linen. Made in Italy. <em>Ashley is wearing a Size 0. </em></p>
<p><em>Also available in <a href=""http://babyandco.us/products/varazze-trouser-in-atlantic"">Atlantic</a>. </em></p>
<meta charset=""utf-8"">
<p><a href=""http://babyandco.us/collections/labo-art""><em>Shop our collection of Labo.Art.</em></a></p>",Labo.Art,Apparel & Accessories > Clothing > Pants,women's pants,"02/18, 2/23 shoot, bottoms, labo art, nautical, pants, publish, SALE, salefave3, spring7, SS15, visible, WEEK09, woman, womens",true,Size,0,Color,Smoke,,,20969,0.0,shopify,2,deny,manual,173.60,,true,true,20969,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_44-1090.jpg?v=1703785724,1,"",false,,,apparel & accessories > clothing > pants,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
varazze-trouser-in-smoke,,,,,,,,,1,,Smoke,,,20970,0.0,shopify,1,deny,manual,173.60,,true,true,20970,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_44-1093.jpg?v=1703785724,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
varazze-trouser-in-smoke,,,,,,,,,2,,Smoke,,,20971,0.0,shopify,0,deny,manual,173.60,,true,true,20971,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_44-1095.jpg?v=1703785724,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
varazze-trouser-in-smoke,,,,,,,,,3,,Smoke,,,20972,0.0,shopify,1,deny,manual,173.60,,true,true,20972,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_44-1099.jpg?v=1703785724,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
varazze-trouser-in-smoke,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_44-1103.jpg?v=1703785724,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
varazze-trouser-in-smoke,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_44-1090_46a64be9-a390-4a18-81c3-703481a7aff9.jpg?v=1703785724,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
varazze-trouser-in-atlantic,Varazze Trouser,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p><span>The Varazze Trouser offers a wide fit with a tapered leg. Elastic waistband for ease. Side angled pockets. One exterior pocket at right back. Labo.Art. </span>Color Atlantic. 100% Cotton. Made in Italy. <em>Ashley is wearing a Size 0.</em></p>
<p><em>Also available in <a href=""http://babyandco.us/products/varazze-trouser-in-smoke"">Smoke</a>.</em></p>
<meta charset=""utf-8"">
<p><em><a href=""http://babyandco.us/collections/labo-art""><em>Shop our collection of Labo.Art.</em></a></em></p>
<p> </p>",Labo.Art,Apparel & Accessories > Clothing > Pants,women's pants,"02/18, 2/23 shoot, bottoms, labo art, nautical, New, pants, publish, SALE, salefave3, salefavorite, spring7, spring9, SS15, visible, WEEK09, woman, womens",true,Size,0,Color,Atlantic,,,20965,0.0,shopify,2,deny,manual,173.60,,true,true,20965,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_43-1072.jpg?v=1703785715,1,"",false,,,apparel & accessories > clothing > pants,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
varazze-trouser-in-atlantic,,,,,,,,,1,,Atlantic,,,20966,0.0,shopify,0,deny,manual,173.60,,true,true,20966,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_41-1050.jpg?v=1703785715,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
varazze-trouser-in-atlantic,,,,,,,,,2,,Atlantic,,,20967,0.0,shopify,0,deny,manual,173.60,,true,true,20967,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_43-1074.jpg?v=1703785715,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
varazze-trouser-in-atlantic,,,,,,,,,3,,Atlantic,,,20968,0.0,shopify,0,deny,manual,173.60,,true,true,20968,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-02-23_Ashley-Look_43-1079.jpg?v=1703785715,4,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
